"","GEOID2_Tex","GEOID","rel_n_2008","rel_n_2016","fac_n_2008","fac_n_2016","rel_diff","fac_diff"
"911",90158301002,"1500000US090158301002",0,0,0,0,0,0
"912",90158301005,"1500000US090158301005",0,0,0,0,0,0
"913",90158301001,"1500000US090158301001",0,0,0,0,0,0
"914",90159051001,"1500000US090159051001",0,0,0,0,0,0
"915",90159051006,"1500000US090159051006",0,0,0,0,0,0
"916",90159051002,"1500000US090159051002",0,0,0,0,0,0
"917",90159051004,"1500000US090159051004",0,0,0,0,0,0
"918",90159051003,"1500000US090159051003",0,0,0,0,0,0
"919",90159051005,"1500000US090159051005",0,0,0,0,0,0
"920",90159061001,"1500000US090159061001",0,0,0,0,0,0
"921",90159061004,"1500000US090159061004",0,0,0,0,0,0
"922",90159061003,"1500000US090159061003",0,0,0,0,0,0
"923",90159061002,"1500000US090159061002",0,0,0,0,0,0
"924",90138501002,"1500000US090138501002",0,0,0,0,0,0
"925",90138501003,"1500000US090138501003",0,0,0,0,0,0
"926",90138502002,"1500000US090138502002",0,0,0,0,0,0
"927",90138502004,"1500000US090138502004",0,0,0,0,0,0
"928",90138502003,"1500000US090138502003",0,0,0,0,0,0
"929",90138502006,"1500000US090138502006",0,0,0,0,0,0
"930",90138502001,"1500000US090138502001",0,0,0,0,0,0
"931",90138502005,"1500000US090138502005",0,0,0,0,0,0
"932",90135351001,"1500000US090135351001",1888,1386,1,1,-502,0
"933",90135351004,"1500000US090135351004",0,0,0,0,0,0
"934",90135352004,"1500000US090135352004",0,0,0,0,0,0
"935",90135352001,"1500000US090135352001",0,0,0,0,0,0
"936",90135352005,"1500000US090135352005",0,0,0,0,0,0
"937",90135261004,"1500000US090135261004",0,0,0,0,0,0
"938",90135261005,"1500000US090135261005",0,0,0,0,0,0
"939",90135261002,"1500000US090135261002",0,0,0,0,0,0
"940",90135261003,"1500000US090135261003",0,0,0,0,0,0
"941",90138901002,"1500000US090138901002",10495,9337.48,1,1,-1157.52,0
"942",90138901001,"1500000US090138901001",18.251673,0,1,0,-18.251673,-1
"943",90138902003,"1500000US090138902003",20510.69,19.3,1,1,-20491.39,0
"944",90138902002,"1500000US090138902002",57650.3,14697.72,2,2,-42952.58,0
"945",90138902004,"1500000US090138902004",0,0,0,0,0,0
"946",90138902005,"1500000US090138902005",0,0,0,0,0,0
"947",90138902001,"1500000US090138902001",0,0,0,0,0,0
"948",90135331013,"1500000US090135331013",0,0,0,0,0,0
"949",90135331012,"1500000US090135331012",0,0,0,0,0,0
"950",90135331011,"1500000US090135331011",0,0,0,0,0,0
"951",90135331014,"1500000US090135331014",0,0,0,0,0,0
"952",90135331015,"1500000US090135331015",0,0,0,0,0,0
"953",90135331024,"1500000US090135331024",0,0,0,0,0,0
"954",90135331025,"1500000US090135331025",0,0,0,0,0,0
"955",90135331022,"1500000US090135331022",0,0,0,0,0,0
"956",90135331023,"1500000US090135331023",0,0,0,0,0,0
"957",90158150001,"1500000US090158150001",0,0,0,0,0,0
"958",90158150002,"1500000US090158150002",0,0,0,0,0,0
"959",90159022001,"1500000US090159022001",520,97,1,1,-423,0
"960",90158200001,"1500000US090158200001",0,0,0,0,0,0
"961",90159041004,"1500000US090159041004",0,0,0,0,0,0
"962",90159041002,"1500000US090159041002",0,0,0,0,0,0
"963",90159041003,"1500000US090159041003",0,0,0,0,0,0
"964",90159041001,"1500000US090159041001",0,0,0,0,0,0
"965",90159044004,"1500000US090159044004",0,0,0,0,0,0
"966",90159044002,"1500000US090159044002",0,0,0,0,0,0
"967",90159044003,"1500000US090159044003",0,0,0,0,0,0
"968",90159044001,"1500000US090159044001",223238.01,1827.37,2,2,-221410.64,0
"969",90135302005,"1500000US090135302005",0,0,0,0,0,0
"970",90135303015,"1500000US090135303015",0,0,0,0,0,0
"971",90135303011,"1500000US090135303011",0,0,0,0,0,0
"972",90135303024,"1500000US090135303024",0,0,0,0,0,0
"973",90135303023,"1500000US090135303023",0,0,0,0,0,0
"974",90135304003,"1500000US090135304003",0,0,0,0,0,0
"975",90135304009,"1500000US090135304009",0,0,0,0,0,0
"976",90135304001,"1500000US090135304001",0,0,0,0,0,0
"977",90135305001,"1500000US090135305001",0,0,0,0,0,0
"978",90135306002,"1500000US090135306002",0,0,0,0,0,0
"979",90159045005,"1500000US090159045005",424,0,1,0,-424,-1
"980",90159045001,"1500000US090159045001",0,0,0,0,0,0
"981",90159045006,"1500000US090159045006",0,0,0,0,0,0
"982",90159045003,"1500000US090159045003",0,0,0,0,0,0
"983",90159045002,"1500000US090159045002",0,0,0,0,0,0
"984",90159045004,"1500000US090159045004",0,0,0,0,0,0
"985",90159071003,"1500000US090159071003",0,0,0,0,0,0
"986",90138815004,"1500000US090138815004",0,0,0,0,0,0
"987",90159071001,"1500000US090159071001",1732,0,1,0,-1732,-1
"988",90159071002,"1500000US090159071002",2409,4608,2,1,2199,-1
"989",90159072004,"1500000US090159072004",5.003015,2,1,1,-3.003015,0
"990",90159072001,"1500000US090159072001",0,0,0,0,0,0
"991",90159073005,"1500000US090159073005",0,0,0,0,0,0
"992",90159073004,"1500000US090159073004",0,0,0,0,0,0
"993",90159073002,"1500000US090159073002",0,0,0,0,0,0
"994",90159073001,"1500000US090159073001",0,0,0,0,0,0
"995",90159072003,"1500000US090159072003",1264,715,1,1,-549,0
"996",90159072002,"1500000US090159072002",0,0,0,0,0,0
"997",90159073003,"1500000US090159073003",0,0,0,0,0,0
"998",90159025002,"1500000US090159025002",0,0,0,0,0,0
"999",90159025003,"1500000US090159025003",0,0,1,1,0,0
"1000",90159025001,"1500000US090159025001",0,0,0,0,0,0
"1001",90159031008,"1500000US090159031008",0,0,0,0,0,0
"1002",90159031004,"1500000US090159031004",0,0,0,0,0,0
"1003",90159032001,"1500000US090159032001",3699,3520,2,1,-179,-1
"1004",90159032002,"1500000US090159032002",0,0,0,0,0,0
"1005",90159031007,"1500000US090159031007",0,0,0,1,0,1
"1006",90159031003,"1500000US090159031003",0,0,0,0,0,0
"1007",90159031002,"1500000US090159031002",0,0,0,0,0,0
"1008",90159031005,"1500000US090159031005",0,0,0,0,0,0
"1009",90159031006,"1500000US090159031006",0,0,0,0,0,0
"1010",90159031001,"1500000US090159031001",1300,326.544,1,1,-973.456,0
"1011",90158250001,"1500000US090158250001",0,0,0,0,0,0
"1012",90159081002,"1500000US090159081002",0,0,0,0,0,0
"1013",90159081001,"1500000US090159081001",0,0,0,0,0,0
"1014",90159001003,"1500000US090159001003",0,0,0,0,0,0
"1015",90159001004,"1500000US090159001004",0,0,0,0,0,0
"1016",90159001001,"1500000US090159001001",0,0,0,0,0,0
"1017",90159001002,"1500000US090159001002",0,0,1,0,0,-1
"1018",90159002003,"1500000US090159002003",0,0,0,0,0,0
"1019",90159002002,"1500000US090159002002",0,0,0,0,0,0
"1020",90159002004,"1500000US090159002004",0,0,0,0,0,0
"1021",90159002001,"1500000US090159002001",0,0,0,0,0,0
"1022",90158004001,"1500000US090158004001",0,0,0,0,0,0
"1023",90158005006,"1500000US090158005006",5144,6585,2,2,1441,0
"1024",90158005001,"1500000US090158005001",0,0,0,0,0,0
"1025",90158005003,"1500000US090158005003",0,0,0,0,0,0
"1026",90158005004,"1500000US090158005004",0,0,0,0,0,0
"1027",90158005005,"1500000US090158005005",0,0,0,0,0,0
"1028",90158005002,"1500000US090158005002",0,0,0,0,0,0
"1029",90158004002,"1500000US090158004002",0,0,0,0,0,0
"1030",90158004003,"1500000US090158004003",0,0,0,0,0,0
"1031",90158003003,"1500000US090158003003",0,0,0,0,0,0
"1032",90034206009,"1500000US090034206009",0,0,0,0,0,0
"1033",90034206004,"1500000US090034206004",0,0,0,0,0,0
"1034",90034207001,"1500000US090034207001",0,0,0,0,0,0
"1035",90034207009,"1500000US090034207009",0,0,0,0,0,0
"1036",90034207002,"1500000US090034207002",0,0,0,0,0,0
"1037",90034302011,"1500000US090034302011",0,0,0,0,0,0
"1038",90034964003,"1500000US090034964003",0,0,0,0,0,0
"1039",90034964001,"1500000US090034964001",0,0,0,0,0,0
"1040",90034964004,"1500000US090034964004",0,0,0,0,0,0
"1041",90034965003,"1500000US090034965003",0,0,0,0,0,0
"1042",90034965004,"1500000US090034965004",0,0,0,0,0,0
"1043",90034965005,"1500000US090034965005",0,0,0,0,0,0
"1044",90034965001,"1500000US090034965001",0,0,0,0,0,0
"1045",90034966002,"1500000US090034966002",0,0,0,0,0,0
"1046",90034966001,"1500000US090034966001",0,0,0,0,0,0
"1047",90034946001,"1500000US090034946001",0,0,0,0,0,0
"1048",90034204002,"1500000US090034204002",217,255,1,1,38,0
"1049",90034204005,"1500000US090034204005",0,0,0,0,0,0
"1050",90034204001,"1500000US090034204001",17.6,15,1,2,-2.6,1
"1051",90034205001,"1500000US090034205001",0,0,0,0,0,0
"1052",90034205005,"1500000US090034205005",0,0,0,0,0,0
"1053",90034872004,"1500000US090034872004",0,0,0,0,0,0
"1054",90035004002,"1500000US090035004002",0,0,0,0,0,0
"1055",90034621015,"1500000US090034621015",0,0,0,0,0,0
"1056",90035105001,"1500000US090035105001",0,0,0,0,0,0
"1057",90035105002,"1500000US090035105002",0,0,0,0,0,0
"1058",90035106001,"1500000US090035106001",0,0,0,0,0,0
"1059",90035106002,"1500000US090035106002",0,0,0,0,0,0
"1060",90034061004,"1500000US090034061004",0,0,0,0,0,0
"1061",90035106004,"1500000US090035106004",0,0,0,0,0,0
"1062",90035025001,"1500000US090035025001",0,0,0,0,0,0
"1063",90035025009,"1500000US090035025009",0,0,0,0,0,0
"1064",90035026001,"1500000US090035026001",0,0,0,0,0,0
"1065",90035026002,"1500000US090035026002",0,0,0,0,0,0
"1066",90035027001,"1500000US090035027001",0,0,0,0,0,0
"1067",90035027002,"1500000US090035027002",0,0,0,0,0,0
"1068",90035028001,"1500000US090035028001",0,0,0,0,0,0
"1069",90034968003,"1500000US090034968003",0,0,0,0,0,0
"1070",90034968002,"1500000US090034968002",0,0,0,0,0,0
"1071",90034969004,"1500000US090034969004",0,0,0,0,0,0
"1072",90034969003,"1500000US090034969003",0,0,0,0,0,0
"1073",90034969002,"1500000US090034969002",0,0,0,0,0,0
"1074",90034969001,"1500000US090034969001",0,0,0,0,0,0
"1075",90034306013,"1500000US090034306013",1507,2598.7,1,1,1091.7,0
"1076",90034901001,"1500000US090034901001",0,0,0,0,0,0
"1077",90034901002,"1500000US090034901002",0,0,0,0,0,0
"1078",90034901003,"1500000US090034901003",0,0,0,0,0,0
"1079",90034902009,"1500000US090034902009",0,0,0,0,0,0
"1080",90034903013,"1500000US090034903013",0,0,0,0,0,0
"1081",90034967003,"1500000US090034967003",0,0,0,0,0,0
"1082",90034967002,"1500000US090034967002",0,0,0,0,0,0
"1083",90034967001,"1500000US090034967001",0,0,0,0,0,0
"1084",90034967004,"1500000US090034967004",0,0,0,0,0,0
"1085",90034968004,"1500000US090034968004",0,0,0,0,0,0
"1086",90034968001,"1500000US090034968001",0,0,0,0,0,0
"1087",90035143001,"1500000US090035143001",0,0,0,0,0,0
"1088",90035143002,"1500000US090035143002",0,0,0,0,0,0
"1089",90035143003,"1500000US090035143003",0,0,0,0,0,0
"1090",90035143004,"1500000US090035143004",0,0,0,0,0,0
"1091",90035143005,"1500000US090035143005",0,0,0,0,0,0
"1092",90034621012,"1500000US090034621012",0,0,0,0,0,0
"1093",90034621011,"1500000US090034621011",0,0,0,0,0,0
"1094",90034621014,"1500000US090034621014",0,0,0,0,0,0
"1095",90034621013,"1500000US090034621013",0,0,0,0,0,0
"1096",90035106003,"1500000US090035106003",80175.4,83862,1,1,3686.60000000001,0
"1097",90035107004,"1500000US090035107004",0,0,0,0,0,0
"1098",90035107003,"1500000US090035107003",0,0,0,0,0,0
"1099",90035107002,"1500000US090035107002",0,0,0,0,0,0
"1100",90035107001,"1500000US090035107001",0,0,0,0,0,0
"1101",90035108001,"1500000US090035108001",0,0,0,0,0,0
"1102",90035108002,"1500000US090035108002",0,0,0,0,0,0
"1103",90034969006,"1500000US090034969006",0,0,0,0,0,0
"1104",90034969005,"1500000US090034969005",0,0,0,0,0,0
"1105",90034969007,"1500000US090034969007",0,0,0,0,0,0
"1106",90034970001,"1500000US090034970001",0,0,0,0,0,0
"1107",90034970003,"1500000US090034970003",0,0,0,0,0,0
"1108",90034970002,"1500000US090034970002",0,0,0,0,0,0
"1109",90034970004,"1500000US090034970004",0,0,0,0,0,0
"1110",90034971002,"1500000US090034971002",0,0,0,0,0,0
"1111",90034971001,"1500000US090034971001",0,0,0,0,0,0
"1112",90034971004,"1500000US090034971004",0,0,0,0,0,0
"1113",90034971003,"1500000US090034971003",0,0,0,0,0,0
"1114",90034972002,"1500000US090034972002",0,0,0,0,0,0
"1115",90034903014,"1500000US090034903014",0,0,0,0,0,0
"1116",90034903015,"1500000US090034903015",0,0,0,0,0,0
"1117",90034903012,"1500000US090034903012",0,0,0,0,0,0
"1118",90034903011,"1500000US090034903011",0,0,0,0,0,0
"1119",90034903028,"1500000US090034903028",0,0,0,0,0,0
"1120",90034903022,"1500000US090034903022",0,0,0,0,0,0
"1121",90035144001,"1500000US090035144001",0,0,0,0,0,0
"1122",90035144005,"1500000US090035144005",0,0,0,0,0,0
"1123",90035144004,"1500000US090035144004",0,0,0,0,0,0
"1124",90035144003,"1500000US090035144003",0,0,0,0,0,0
"1125",90035144002,"1500000US090035144002",0,0,0,0,0,0
"1126",90035145002,"1500000US090035145002",0,0,0,0,0,0
"1127",90035145001,"1500000US090035145001",0,0,0,0,0,0
"1128",90035145004,"1500000US090035145004",0,0,0,0,0,0
"1129",90035145003,"1500000US090035145003",0,0,0,0,0,0
"1130",90034621022,"1500000US090034621022",0,0,0,0,0,0
"1131",90034621021,"1500000US090034621021",0,0,0,0,0,0
"1132",90034622013,"1500000US090034622013",10209.7,609.4616,2,2,-9600.2384,0
"1133",90034622011,"1500000US090034622011",0,0,0,0,0,0
"1134",90034622014,"1500000US090034622014",0,0,0,0,0,0
"1135",90034622022,"1500000US090034622022",0,0,0,0,0,0
"1136",90034622021,"1500000US090034622021",0,0,0,0,0,0
"1137",90035108003,"1500000US090035108003",0,0,0,0,0,0
"1138",90035109004,"1500000US090035109004",0,0,0,0,0,0
"1139",90035109002,"1500000US090035109002",0,0,0,0,0,0
"1140",90035109003,"1500000US090035109003",0,0,0,0,0,0
"1141",90035109001,"1500000US090035109001",0,0,0,0,0,0
"1142",90035110003,"1500000US090035110003",0,0,0,0,0,0
"1143",90035110002,"1500000US090035110002",0,0,0,0,0,0
"1144",90034972001,"1500000US090034972001",0,0,0,0,0,0
"1145",90034973005,"1500000US090034973005",0,0,0,0,0,0
"1146",90034973004,"1500000US090034973004",0,0,0,0,0,0
"1147",90034973003,"1500000US090034973003",0,0,0,0,0,0
"1148",90034973001,"1500000US090034973001",0,0,0,0,0,0
"1149",90034973002,"1500000US090034973002",0,0,0,0,0,0
"1150",90034974009,"1500000US090034974009",0,0,0,0,0,0
"1151",90034974001,"1500000US090034974001",0,0,0,0,0,0
"1152",90034903021,"1500000US090034903021",0,0,0,0,0,0
"1153",90034903024,"1500000US090034903024",0,0,0,0,0,0
"1154",90034903023,"1500000US090034903023",0,0,0,0,0,0
"1155",90034603024,"1500000US090034603024",0,0,0,0,0,0
"1156",90034603022,"1500000US090034603022",0,0,0,0,0,0
"1157",90034661011,"1500000US090034661011",0,0,0,0,0,0
"1158",90034661012,"1500000US090034661012",7473.1,2464.40665,2,2,-5008.69335,0
"1159",90035145005,"1500000US090035145005",0,0,0,0,0,0
"1160",90035146005,"1500000US090035146005",0,0,0,0,0,0
"1161",90035146004,"1500000US090035146004",0,0,0,0,0,0
"1162",90035146003,"1500000US090035146003",0,0,0,0,0,0
"1163",90035146002,"1500000US090035146002",0,0,0,0,0,0
"1164",90035146001,"1500000US090035146001",0,0,0,0,0,0
"1165",90035147001,"1500000US090035147001",0,0,0,0,0,0
"1166",90035147002,"1500000US090035147002",0,0,0,0,0,0
"1167",90035147003,"1500000US090035147003",0,0,0,0,0,0
"1168",90035147004,"1500000US090035147004",0,0,0,0,0,0
"1169",90034001003,"1500000US090034001003",16794.0815,14542.2848,3,3,-2251.7967,0
"1170",90034001002,"1500000US090034001002",0,0,0,0,0,0
"1171",90034001001,"1500000US090034001001",2802,0,2,1,-2802,-1
"1172",90034002009,"1500000US090034002009",0,0,0,0,0,0
"1173",90034002001,"1500000US090034002001",0,0,0,0,0,0
"1174",90034003006,"1500000US090034003006",0,0,0,0,0,0
"1175",90034003005,"1500000US090034003005",0,0,0,0,0,0
"1176",90034003001,"1500000US090034003001",0,0,0,0,0,0
"1177",90035110001,"1500000US090035110001",0,0,0,0,0,0
"1178",90035111001,"1500000US090035111001",0,0,0,0,0,0
"1179",90035111002,"1500000US090035111002",0,0,0,0,0,0
"1180",90035111003,"1500000US090035111003",0,0,0,0,0,0
"1181",90035112001,"1500000US090035112001",0,0,0,0,0,0
"1182",90035112003,"1500000US090035112003",0,0,0,0,0,0
"1183",90034974003,"1500000US090034974003",0,0,0,0,0,0
"1184",90034974004,"1500000US090034974004",0,0,0,0,0,0
"1185",90034975003,"1500000US090034975003",0,0,0,0,0,0
"1186",90034975005,"1500000US090034975005",0,0,0,0,0,0
"1187",90034975001,"1500000US090034975001",0,0,0,0,0,0
"1188",90034975004,"1500000US090034975004",0,0,0,0,0,0
"1189",90034975002,"1500000US090034975002",0,0,0,0,0,0
"1190",90034661013,"1500000US090034661013",0,0,0,0,0,0
"1191",90034661025,"1500000US090034661025",0,0,0,0,0,0
"1192",90034661026,"1500000US090034661026",0,0,0,0,0,0
"1193",90034661022,"1500000US090034661022",0,0,0,0,0,0
"1194",90034661024,"1500000US090034661024",0,0,0,0,0,0
"1195",90035148001,"1500000US090035148001",0,0,0,0,0,0
"1196",90035032002,"1500000US090035032002",0,0,0,0,0,0
"1197",90035148003,"1500000US090035148003",0,0,0,0,0,0
"1198",90035149003,"1500000US090035149003",0,0,0,0,0,0
"1199",90035149002,"1500000US090035149002",0,0,0,0,0,0
"1200",90035149001,"1500000US090035149001",0,0,0,0,0,0
"1201",90035150002,"1500000US090035150002",0,0,0,0,0,0
"1202",90034003003,"1500000US090034003003",0,0,0,0,0,0
"1203",90034003002,"1500000US090034003002",0,0,0,0,0,0
"1204",90034003004,"1500000US090034003004",0,0,0,0,0,0
"1205",90034711001,"1500000US090034711001",0,0,0,0,0,0
"1206",90034712001,"1500000US090034712001",0,0,0,0,0,0
"1207",90034712003,"1500000US090034712003",0,0,0,0,0,0
"1208",90035112002,"1500000US090035112002",0,0,0,0,0,0
"1209",90035113001,"1500000US090035113001",0,0,0,0,0,0
"1210",90035113003,"1500000US090035113003",0,0,0,0,0,0
"1211",90035113002,"1500000US090035113002",0,0,0,0,0,0
"1212",90035114001,"1500000US090035114001",3375,2557,1,1,-818,0
"1213",90035114009,"1500000US090035114009",0,0,0,0,0,0
"1214",90034841003,"1500000US090034841003",0,0,0,0,0,0
"1215",90034841001,"1500000US090034841001",0,0,1,0,0,-1
"1216",90034841002,"1500000US090034841002",0,0,0,0,0,0
"1217",90034842003,"1500000US090034842003",0,0,0,0,0,0
"1218",90034842002,"1500000US090034842002",0,0,0,0,0,0
"1219",90034842001,"1500000US090034842001",0,0,0,0,0,0
"1220",90034976002,"1500000US090034976002",0,0,0,0,0,0
"1221",90034976001,"1500000US090034976001",0,0,0,0,0,0
"1222",90034976003,"1500000US090034976003",0,0,0,0,0,0
"1223",90034977001,"1500000US090034977001",0,0,0,0,0,0
"1224",90034977009,"1500000US090034977009",0,0,0,0,0,0
"1225",90034977002,"1500000US090034977002",0,0,0,0,0,0
"1226",90034977003,"1500000US090034977003",0,0,0,0,0,0
"1227",90034662013,"1500000US090034662013",0,0,0,0,0,0
"1228",90034662014,"1500000US090034662014",0,0,0,0,0,0
"1229",90034662022,"1500000US090034662022",0,0,0,0,0,0
"1230",90034662024,"1500000US090034662024",0,0,0,0,0,0
"1231",90034662021,"1500000US090034662021",0,0,0,0,0,0
"1232",90034663001,"1500000US090034663001",0,0,0,0,0,0
"1233",90035241002,"1500000US090035241002",0,0,0,0,0,0
"1234",90035241006,"1500000US090035241006",0,0,0,0,0,0
"1235",90035241005,"1500000US090035241005",0,0,0,0,0,0
"1236",90035241001,"1500000US090035241001",0,0,0,0,0,0
"1237",90035241003,"1500000US090035241003",0,0,0,0,0,0
"1238",90034713003,"1500000US090034713003",0,0,0,0,0,0
"1239",90034713002,"1500000US090034713002",0,0,0,0,0,0
"1240",90034713001,"1500000US090034713001",0,0,0,0,0,0
"1241",90034713004,"1500000US090034713004",0,0,0,0,0,0
"1242",90034714009,"1500000US090034714009",0,0,0,0,0,0
"1243",90034714002,"1500000US090034714002",0,0,0,0,0,0
"1244",90034801009,"1500000US090034801009",0,0,0,0,0,0
"1245",90034802009,"1500000US090034802009",225,159.52,1,1,-65.48,0
"1246",90034802002,"1500000US090034802002",0,0,0,0,0,0
"1247",90034803002,"1500000US090034803002",0,0,0,0,0,0
"1248",90034803001,"1500000US090034803001",0,0,0,0,0,0
"1249",90034805001,"1500000US090034805001",0,0,0,0,0,0
"1250",90034805002,"1500000US090034805002",0,0,0,0,0,0
"1251",90034921002,"1500000US090034921002",0,0,0,0,0,0
"1252",90034921009,"1500000US090034921009",0,0,0,0,0,0
"1253",90034921003,"1500000US090034921003",0,0,0,0,0,0
"1254",90034921001,"1500000US090034921001",0,0,0,0,0,0
"1255",90034922001,"1500000US090034922001",0,0,0,0,0,0
"1256",90034922002,"1500000US090034922002",0,0,0,0,0,0
"1257",90034922004,"1500000US090034922004",0,0,0,0,0,0
"1258",90034663002,"1500000US090034663002",0,0,0,0,0,0
"1259",90034663005,"1500000US090034663005",0,0,0,0,0,0
"1260",90034664001,"1500000US090034664001",0,0,0,0,0,0
"1261",90034664002,"1500000US090034664002",0,0,0,0,0,0
"1262",90034663004,"1500000US090034663004",0,0,0,0,0,0
"1263",90035241004,"1500000US090035241004",0,0,0,0,0,0
"1264",90034153001,"1500000US090034153001",0,8005,0,1,8005,1
"1265",90034153002,"1500000US090034153002",0,0,1,1,0,0
"1266",90034154005,"1500000US090034154005",0,0,1,0,0,-1
"1267",90034154002,"1500000US090034154002",0,0,0,0,0,0
"1268",90034154004,"1500000US090034154004",0,0,0,0,0,0
"1269",90034154003,"1500000US090034154003",0,0,0,0,0,0
"1270",90034154001,"1500000US090034154001",19736.608,20070.612,2,3,334.004000000001,1
"1271",90034714001,"1500000US090034714001",0,0,0,0,0,0
"1272",90034715009,"1500000US090034715009",34655.117,3878.06424,5,4,-30777.05276,-1
"1273",90034711002,"1500000US090034711002",0,0,0,0,0,0
"1274",90034711003,"1500000US090034711003",0,0,0,0,0,0
"1275",90035032001,"1500000US090035032001",0,0,0,0,0,0
"1276",90034712002,"1500000US090034712002",0,0,0,0,0,0
"1277",90034808003,"1500000US090034808003",0,0,0,0,0,0
"1278",90034808009,"1500000US090034808009",0,0,0,0,0,0
"1279",90034808002,"1500000US090034808002",0,0,0,0,0,0
"1280",90034809009,"1500000US090034809009",0,0,0,0,0,0
"1281",90034810009,"1500000US090034810009",0,0,0,0,0,0
"1282",90034810001,"1500000US090034810001",0,0,0,0,0,0
"1283",90034812009,"1500000US090034812009",0,0,0,0,0,0
"1284",90034812002,"1500000US090034812002",0,0,0,0,0,0
"1285",90034813009,"1500000US090034813009",0,0,0,0,0,0
"1286",90034808001,"1500000US090034808001",0,0,0,0,0,0
"1287",90034809001,"1500000US090034809001",0,0,0,0,0,0
"1288",90034922003,"1500000US090034922003",0,0,0,0,0,0
"1289",90034923003,"1500000US090034923003",0,0,0,0,0,0
"1290",90034923002,"1500000US090034923002",0,0,0,0,0,0
"1291",90034923001,"1500000US090034923001",0,0,0,0,0,0
"1292",90034923004,"1500000US090034923004",0,0,0,0,0,0
"1293",90034924001,"1500000US090034924001",0,0,0,0,0,0
"1294",90034924002,"1500000US090034924002",0,0,0,0,0,0
"1295",90034925001,"1500000US090034925001",0,0,0,0,0,0
"1296",90034663003,"1500000US090034663003",0,0,0,0,0,0
"1297",90034301001,"1500000US090034301001",0,0,0,0,0,0
"1298",90034301002,"1500000US090034301002",0,0,0,0,0,0
"1299",90034302012,"1500000US090034302012",0,0,0,0,0,0
"1300",90034302029,"1500000US090034302029",0,0,0,0,0,0
"1301",90034302022,"1500000US090034302022",0,0,0,0,0,0
"1302",90034155003,"1500000US090034155003",0,0,0,0,0,0
"1303",90034155002,"1500000US090034155002",0,0,0,0,0,0
"1304",90034155001,"1500000US090034155001",0,0,0,0,0,0
"1305",90034156001,"1500000US090034156001",0,0,0,0,0,0
"1306",90034156004,"1500000US090034156004",0,0,0,0,0,0
"1307",90034156002,"1500000US090034156002",0,0,0,0,0,0
"1308",90034157004,"1500000US090034157004",0,0,0,0,0,0
"1309",90034157002,"1500000US090034157002",0,0,0,0,0,0
"1310",90034157001,"1500000US090034157001",0,0,0,0,0,0
"1311",90034158004,"1500000US090034158004",0,0,0,0,0,0
"1312",90034158003,"1500000US090034158003",0,0,0,0,0,0
"1313",90034051002,"1500000US090034051002",0,0,0,0,0,0
"1314",90034051001,"1500000US090034051001",0,0,0,0,0,0
"1315",90034052002,"1500000US090034052002",0,0,0,0,0,0
"1316",90034052003,"1500000US090034052003",24979.76,10787.41,1,1,-14192.35,0
"1317",90034052001,"1500000US090034052001",0,0,0,0,0,0
"1318",90034052004,"1500000US090034052004",142.3,418.553,1,1,276.253,0
"1319",90034053001,"1500000US090034053001",0,0,0,0,0,0
"1320",90034802001,"1500000US090034802001",0,0,0,0,0,0
"1321",90034804009,"1500000US090034804009",0,0,0,0,0,0
"1322",90034804001,"1500000US090034804001",0,0,0,0,0,0
"1323",90034811002,"1500000US090034811002",0,0,0,0,0,0
"1324",90034811001,"1500000US090034811001",0,0,0,0,0,0
"1325",90034812001,"1500000US090034812001",0,0,0,0,0,0
"1326",90034813001,"1500000US090034813001",0,0,0,0,0,0
"1327",90034806002,"1500000US090034806002",0,0,0,0,0,0
"1328",90034925002,"1500000US090034925002",0,0,0,0,0,0
"1329",90034926001,"1500000US090034926001",0,0,0,0,0,0
"1330",90034926002,"1500000US090034926002",0,0,0,0,0,0
"1331",90034926003,"1500000US090034926003",0,0,0,0,0,0
"1332",90034926004,"1500000US090034926004",0,0,0,0,0,0
"1333",90034926005,"1500000US090034926005",0,0,0,0,0,0
"1334",90035028002,"1500000US090035028002",0,0,0,0,0,0
"1335",90035029002,"1500000US090035029002",0,0,0,0,0,0
"1336",90035029001,"1500000US090035029001",0,0,0,0,0,0
"1337",90035029004,"1500000US090035029004",0,0,0,0,0,0
"1338",90035030001,"1500000US090035030001",0,0,0,0,0,0
"1339",90035030002,"1500000US090035030002",0,0,0,0,0,0
"1340",90035031004,"1500000US090035031004",0,0,0,0,0,0
"1341",90035031001,"1500000US090035031001",0,0,0,0,0,0
"1342",90035031003,"1500000US090035031003",0,0,0,0,0,0
"1343",90035031002,"1500000US090035031002",0,0,0,0,0,0
"1344",90034302032,"1500000US090034302032",0,0,0,0,0,0
"1345",90034302031,"1500000US090034302031",0,0,0,0,0,0
"1346",90034303013,"1500000US090034303013",0,0,0,0,0,0
"1347",90034303012,"1500000US090034303012",0,0,0,0,0,0
"1348",90034303022,"1500000US090034303022",0,0,0,0,0,0
"1349",90034158001,"1500000US090034158001",0,0,0,0,0,0
"1350",90034159001,"1500000US090034159001",0,0,0,0,0,0
"1351",90034159003,"1500000US090034159003",0,0,0,0,0,0
"1352",90034160001,"1500000US090034160001",0,0,0,0,0,0
"1353",90034160003,"1500000US090034160003",0,0,0,0,0,0
"1354",90034160004,"1500000US090034160004",0,0,0,0,0,0
"1355",90034161003,"1500000US090034161003",0,0,0,0,0,0
"1356",90034161002,"1500000US090034161002",0,0,0,0,0,0
