"","GEOID2","GEOID","GEO_label","total.x","under_50","from_50_to_75","from_75_to_99","from_100_to_124","from_125_to_149","from_150_to_174","from_175_to_184","from_185_to_199","from_200_up","below_200","fraction_below_200","over_30_under_200","total.y","not_Hispanic_or_Latino","non_HL_white","non_HL_Black","non_HL_AIAN","non_HL_Asian","non_HL_NHOPI","non_HL_other","non_HL_2_plus","HL","HL_white","HL_Black","HL_AIAN","HL_Asian","HL_NHOPI","HL_other","HL_2_plus","percent_white","percent_Black","percent_HL","percent_AIAN","percent_Asian","percent_NHOPI","percent_other"
"1183","090035042003","1500000US090035042003","Block Group 3, Census Tract 5042, Hartford County, Connecticut",1643,199,151,95,143,176,43,28,27,781,862,0.52465,"yes",1695,1058,420,550,4,30,0,0,54,637,155,5,0,0,0,372,105,0.24779,0.32448,0.37581,0.00236,0.0177,0,0
"1184","090035043001","1500000US090035043001","Block Group 1, Census Tract 5043, Hartford County, Connecticut",965,128,48,81,47,28,51,16,41,525,440,0.45596,"yes",974,423,218,118,0,18,0,26,43,551,148,4,0,0,0,399,0,0.22382,0.12115,0.56571,0,0.01848,0,0.02669
"1185","090035043002","1500000US090035043002","Block Group 2, Census Tract 5043, Hartford County, Connecticut",1985,347,150,171,98,106,104,19,115,875,1110,0.55919,"yes",2156,860,456,234,0,130,0,5,35,1296,439,18,35,0,0,711,93,0.2115,0.10853,0.60111,0,0.0603,0,0.00232
"1186","090035044001","1500000US090035044001","Block Group 1, Census Tract 5044, Hartford County, Connecticut",693,26,25,13,5,26,5,5,21,567,126,0.18182,"no",693,644,572,44,0,28,0,0,0,49,15,18,0,0,0,16,0,0.8254,0.06349,0.07071,0,0.0404,0,0
"1187","090035044002","1500000US090035044002","Block Group 2, Census Tract 5044, Hartford County, Connecticut",1320,49,156,77,72,55,46,30,16,819,501,0.37955,"yes",1324,1057,544,311,0,58,0,0,144,267,139,0,0,0,0,117,11,0.41088,0.23489,0.20166,0,0.04381,0,0
"1188","090035044003","1500000US090035044003","Block Group 3, Census Tract 5044, Hartford County, Connecticut",768,175,20,66,26,6,59,4,30,382,386,0.5026,"yes",768,496,254,205,0,37,0,0,0,272,151,4,0,0,0,106,11,0.33073,0.26693,0.35417,0,0.04818,0,0
"1189","090035044004","1500000US090035044004","Block Group 4, Census Tract 5044, Hartford County, Connecticut",1073,221,49,63,98,78,45,13,0,506,567,0.52842,"yes",1073,629,280,221,0,30,0,41,57,444,153,0,0,0,0,269,22,0.26095,0.20596,0.41379,0,0.02796,0,0.03821
"1190","090035045001","1500000US090035045001","Block Group 1, Census Tract 5045, Hartford County, Connecticut",1183,117,49,115,63,72,76,33,27,631,552,0.46661,"yes",1196,291,172,74,0,0,0,26,19,905,243,6,0,0,0,647,9,0.14381,0.06187,0.75669,0,0,0,0.02174
"1191","090035045002","1500000US090035045002","Block Group 2, Census Tract 5045, Hartford County, Connecticut",1345,118,92,31,92,53,116,0,8,835,510,0.37918,"yes",1345,453,101,265,7,16,0,0,64,892,155,0,0,0,0,701,36,0.07509,0.19703,0.6632,0.0052,0.0119,0,0
"1192","090035045003","1500000US090035045003","Block Group 3, Census Tract 5045, Hartford County, Connecticut",999,127,16,91,4,48,14,0,19,680,319,0.31932,"yes",1005,606,186,334,0,33,0,0,53,399,38,4,0,6,0,274,77,0.18507,0.33234,0.39701,0,0.03284,0,0
"1193","090035046001","1500000US090035046001","Block Group 1, Census Tract 5046, Hartford County, Connecticut",62,0,0,0,0,0,0,0,0,62,0,0,"no",62,0,0,0,0,0,0,0,0,62,54,8,0,0,0,0,0,0,0,1,0,0,0,0
"1194","090035046002","1500000US090035046002","Block Group 2, Census Tract 5046, Hartford County, Connecticut",38,38,0,0,0,0,0,0,0,0,38,1,"yes",38,0,0,0,0,0,0,0,0,38,19,0,0,0,0,0,19,0,0,1,0,0,0,0
"1195","090035047001","1500000US090035047001","Block Group 1, Census Tract 5047, Hartford County, Connecticut",1403,240,131,68,161,83,127,17,44,532,871,0.62081,"yes",1420,586,139,387,0,33,0,7,20,834,285,56,0,0,0,406,87,0.09789,0.27254,0.58732,0,0.02324,0,0.00493
"1196","090035047002","1500000US090035047002","Block Group 2, Census Tract 5047, Hartford County, Connecticut",840,59,0,0,9,10,32,47,70,613,227,0.27024,"no",840,557,400,90,4,20,0,0,43,283,169,0,0,0,0,104,10,0.47619,0.10714,0.3369,0.00476,0.02381,0,0
"1197","090035047003","1500000US090035047003","Block Group 3, Census Tract 5047, Hartford County, Connecticut",859,0,25,54,27,63,0,20,19,651,208,0.24214,"no",859,514,356,115,0,43,0,0,0,345,98,20,6,3,0,212,6,0.41444,0.13388,0.40163,0,0.05006,0,0
"1198","090035048001","1500000US090035048001","Block Group 1, Census Tract 5048, Hartford County, Connecticut",1097,83,5,28,49,37,118,0,82,695,402,0.36645,"yes",1111,747,468,199,0,10,0,7,63,364,124,5,0,0,0,197,38,0.42124,0.17912,0.32763,0,0.009,0,0.0063
"1199","090035048002","1500000US090035048002","Block Group 2, Census Tract 5048, Hartford County, Connecticut",842,0,0,0,25,30,122,0,44,621,221,0.26247,"no",849,508,374,100,0,0,0,34,0,341,206,18,0,0,0,108,9,0.44052,0.11779,0.40165,0,0,0,0.04005
"1200","090035048003","1500000US090035048003","Block Group 3, Census Tract 5048, Hartford County, Connecticut",1153,20,6,41,0,64,78,29,55,860,293,0.25412,"no",1516,1097,852,245,0,0,0,0,0,419,64,0,0,0,0,316,39,0.56201,0.16161,0.27639,0,0,0,0
"1201","090035048004","1500000US090035048004","Block Group 4, Census Tract 5048, Hartford County, Connecticut",1253,38,30,18,61,113,114,0,160,719,534,0.42618,"yes",1274,666,481,100,0,68,0,0,17,608,96,12,0,0,0,491,9,0.37755,0.07849,0.47724,0,0.05338,0,0
"1202","090035049001","1500000US090035049001","Block Group 1, Census Tract 5049, Hartford County, Connecticut",1983,245,138,269,74,189,62,18,71,917,1066,0.53757,"yes",1996,633,250,265,0,17,0,7,94,1363,289,157,0,0,0,753,164,0.12525,0.13277,0.68287,0,0.00852,0,0.00351
"1203","090035049002","1500000US090035049002","Block Group 2, Census Tract 5049, Hartford County, Connecticut",1838,272,43,101,176,126,135,22,15,948,890,0.48422,"yes",1935,668,320,231,0,37,0,0,80,1267,315,128,13,0,0,770,41,0.16537,0.11938,0.65478,0,0.01912,0,0
"1204","090035049003","1500000US090035049003","Block Group 3, Census Tract 5049, Hartford County, Connecticut",459,28,15,0,0,16,44,42,0,314,145,0.3159,"yes",484,183,20,138,0,25,0,0,0,301,48,0,9,0,0,238,6,0.04132,0.28512,0.6219,0,0.05165,0,0
"1205","090035101001","1500000US090035101001","Block Group 1, Census Tract 5101, Hartford County, Connecticut",2275,63,20,19,17,59,52,44,18,1983,292,0.12835,"no",2275,2066,1557,313,0,148,0,0,48,209,95,61,0,0,0,40,13,0.6844,0.13758,0.09187,0,0.06505,0,0
"1206","090035102001","1500000US090035102001","Block Group 1, Census Tract 5102, Hartford County, Connecticut",926,125,83,40,30,94,25,19,0,510,416,0.44924,"yes",949,693,437,155,0,81,0,0,20,256,93,4,0,0,0,128,31,0.46048,0.16333,0.26976,0,0.08535,0,0
"1207","090035102002","1500000US090035102002","Block Group 2, Census Tract 5102, Hartford County, Connecticut",963,66,54,15,19,53,19,23,16,698,265,0.27518,"no",1299,1058,761,230,0,26,0,0,41,241,66,0,0,0,0,175,0,0.58584,0.17706,0.18553,0,0.02002,0,0
"1208","090035103001","1500000US090035103001","Block Group 1, Census Tract 5103, Hartford County, Connecticut",1308,178,125,50,21,85,15,14,16,804,504,0.38532,"yes",1312,1000,523,400,24,20,0,9,24,312,114,15,0,0,0,177,6,0.39863,0.30488,0.2378,0.01829,0.01524,0,0.00686
"1209","090035103002","1500000US090035103002","Block Group 2, Census Tract 5103, Hartford County, Connecticut",2050,183,130,59,159,124,131,33,50,1181,869,0.4239,"yes",2050,1490,567,835,0,55,0,0,33,560,155,40,0,0,0,301,64,0.27659,0.40732,0.27317,0,0.02683,0,0
"1210","090035103003","1500000US090035103003","Block Group 3, Census Tract 5103, Hartford County, Connecticut",887,31,16,5,44,28,46,29,0,688,199,0.22435,"no",889,653,434,93,0,92,0,0,34,236,72,0,0,0,0,164,0,0.48819,0.10461,0.26547,0,0.10349,0,0
"1211","090035104001","1500000US090035104001","Block Group 1, Census Tract 5104, Hartford County, Connecticut",1582,155,41,63,64,55,75,0,35,1094,488,0.30847,"yes",1591,1375,717,444,7,150,0,6,51,216,49,12,0,0,0,150,5,0.45066,0.27907,0.13576,0.0044,0.09428,0,0.00377
"1212","090035104002","1500000US090035104002","Block Group 2, Census Tract 5104, Hartford County, Connecticut",1745,132,204,49,42,108,30,22,97,1061,684,0.39198,"yes",1760,1218,681,489,0,0,0,0,48,542,147,36,0,0,6,340,13,0.38693,0.27784,0.30795,0,0,0,0
"1213","090035104003","1500000US090035104003","Block Group 3, Census Tract 5104, Hartford County, Connecticut",768,96,54,64,129,30,34,6,85,270,498,0.64844,"yes",768,572,225,242,18,52,0,0,35,196,16,21,0,0,0,145,14,0.29297,0.3151,0.25521,0.02344,0.06771,0,0
"1214","090035104004","1500000US090035104004","Block Group 4, Census Tract 5104, Hartford County, Connecticut",752,13,67,56,21,21,108,9,16,441,311,0.41356,"yes",752,497,244,210,0,0,0,0,43,255,153,0,0,0,0,79,23,0.32447,0.27926,0.3391,0,0,0,0
"1215","090035105001","1500000US090035105001","Block Group 1, Census Tract 5105, Hartford County, Connecticut",1940,174,52,116,52,28,213,66,31,1208,732,0.37732,"yes",2105,1743,886,615,0,150,0,22,70,362,65,15,18,0,0,225,39,0.4209,0.29216,0.17197,0,0.07126,0,0.01045
"1216","090035105002","1500000US090035105002","Block Group 2, Census Tract 5105, Hartford County, Connecticut",1195,54,9,20,60,31,20,0,0,1001,194,0.16234,"no",1195,1025,675,273,0,28,0,0,49,170,108,0,0,0,5,57,0,0.56485,0.22845,0.14226,0,0.02343,0,0
"1217","090035106001","1500000US090035106001","Block Group 1, Census Tract 5106, Hartford County, Connecticut",1189,78,43,32,20,82,24,0,109,801,388,0.32632,"yes",1189,953,621,286,9,25,0,0,12,236,77,0,6,0,0,153,0,0.52229,0.24054,0.19849,0.00757,0.02103,0,0
"1218","090035106002","1500000US090035106002","Block Group 2, Census Tract 5106, Hartford County, Connecticut",1792,67,22,95,113,201,126,162,41,965,827,0.4615,"yes",1792,1419,522,737,0,87,0,0,73,373,125,0,0,0,0,230,18,0.29129,0.41127,0.20815,0,0.04855,0,0
"1219","090035106003","1500000US090035106003","Block Group 3, Census Tract 5106, Hartford County, Connecticut",852,8,26,38,77,82,153,30,16,422,430,0.50469,"yes",852,669,466,167,5,0,0,0,31,183,31,66,0,0,0,69,17,0.54695,0.19601,0.21479,0.00587,0,0,0
"1220","090035106004","1500000US090035106004","Block Group 4, Census Tract 5106, Hartford County, Connecticut",895,31,60,40,75,12,31,79,69,498,397,0.44358,"yes",895,768,508,200,0,3,0,26,31,127,44,4,0,0,0,60,19,0.5676,0.22346,0.1419,0,0.00335,0,0.02905
"1221","090035107001","1500000US090035107001","Block Group 1, Census Tract 5107, Hartford County, Connecticut",1069,9,0,17,9,0,18,10,0,1006,63,0.05893,"no",1069,1018,766,106,0,111,0,17,18,51,0,0,0,0,0,51,0,0.71656,0.09916,0.04771,0,0.10384,0,0.0159
"1222","090035107002","1500000US090035107002","Block Group 2, Census Tract 5107, Hartford County, Connecticut",914,9,5,27,35,17,17,14,0,790,124,0.13567,"no",919,848,782,5,0,49,0,0,12,71,28,0,0,33,0,10,0,0.85092,0.00544,0.07726,0,0.05332,0,0
"1223","090035107003","1500000US090035107003","Block Group 3, Census Tract 5107, Hartford County, Connecticut",1068,33,5,17,8,34,77,39,19,836,232,0.21723,"no",1068,922,807,105,0,0,0,0,10,146,19,0,0,0,0,127,0,0.75562,0.09831,0.1367,0,0,0,0
"1224","090035107004","1500000US090035107004","Block Group 4, Census Tract 5107, Hartford County, Connecticut",1841,109,52,147,34,82,38,24,118,1237,604,0.32808,"yes",1841,1475,889,477,0,40,0,0,69,366,157,0,0,0,0,149,60,0.48289,0.2591,0.1988,0,0.02173,0,0
"1225","090035108001","1500000US090035108001","Block Group 1, Census Tract 5108, Hartford County, Connecticut",1555,32,49,45,22,102,74,6,62,1163,392,0.25209,"no",1555,1365,1043,225,0,0,0,73,24,190,93,0,0,0,0,97,0,0.67074,0.14469,0.12219,0,0,0,0.04695
"1226","090035108002","1500000US090035108002","Block Group 2, Census Tract 5108, Hartford County, Connecticut",885,54,21,72,32,25,43,29,9,600,285,0.32203,"yes",885,682,479,167,5,26,0,0,5,203,88,0,0,0,0,115,0,0.54124,0.1887,0.22938,0.00565,0.02938,0,0
"1227","090035108003","1500000US090035108003","Block Group 3, Census Tract 5108, Hartford County, Connecticut",685,9,0,0,33,33,87,0,27,496,189,0.27591,"no",694,688,591,86,0,11,0,0,0,6,0,0,0,0,0,0,6,0.85159,0.12392,0.00865,0,0.01585,0,0
"1228","090035109001","1500000US090035109001","Block Group 1, Census Tract 5109, Hartford County, Connecticut",767,12,0,0,0,0,0,0,10,745,22,0.02868,"no",767,692,660,0,6,26,0,0,0,75,23,12,0,0,0,30,10,0.8605,0,0.09778,0.00782,0.0339,0,0
"1229","090035109002","1500000US090035109002","Block Group 2, Census Tract 5109, Hartford County, Connecticut",1222,19,0,13,23,6,13,0,26,1122,100,0.08183,"no",1222,1171,952,163,0,50,0,0,6,51,22,7,0,0,0,19,3,0.77905,0.13339,0.04173,0,0.04092,0,0
"1230","090035109003","1500000US090035109003","Block Group 3, Census Tract 5109, Hartford County, Connecticut",736,0,0,13,28,22,19,0,6,648,88,0.11957,"no",736,671,595,22,0,16,0,25,13,65,45,0,0,0,0,20,0,0.80842,0.02989,0.08832,0,0.02174,0,0.03397
"1231","090035109004","1500000US090035109004","Block Group 4, Census Tract 5109, Hartford County, Connecticut",974,17,0,0,38,6,6,47,34,826,148,0.15195,"no",974,939,867,43,8,15,0,0,6,35,19,0,0,0,0,16,0,0.89014,0.04415,0.03593,0.00821,0.0154,0,0
"1232","090035110001","1500000US090035110001","Block Group 1, Census Tract 5110, Hartford County, Connecticut",956,0,15,38,0,0,11,6,38,848,108,0.11297,"no",956,956,844,56,0,18,0,30,8,0,0,0,0,0,0,0,0,0.88285,0.05858,0,0,0.01883,0,0.03138
"1233","090035110002","1500000US090035110002","Block Group 2, Census Tract 5110, Hartford County, Connecticut",1517,0,0,0,0,36,0,6,38,1437,80,0.05274,"no",1524,1458,1283,30,0,139,0,0,6,66,24,0,0,0,0,42,0,0.84186,0.01969,0.04331,0,0.09121,0,0
"1234","090035110003","1500000US090035110003","Block Group 3, Census Tract 5110, Hartford County, Connecticut",1050,13,0,2,0,34,0,17,0,984,66,0.06286,"no",1050,985,933,52,0,0,0,0,0,65,40,0,0,0,0,25,0,0.88857,0.04952,0.0619,0,0,0,0
"1235","090035111001","1500000US090035111001","Block Group 1, Census Tract 5111, Hartford County, Connecticut",761,14,0,6,0,32,16,13,0,680,81,0.10644,"no",761,754,675,26,0,53,0,0,0,7,7,0,0,0,0,0,0,0.88699,0.03417,0.0092,0,0.06965,0,0
"1236","090035111002","1500000US090035111002","Block Group 2, Census Tract 5111, Hartford County, Connecticut",1888,12,0,20,0,48,19,27,0,1762,126,0.06674,"no",1888,1787,1635,59,0,38,0,0,55,101,24,0,0,0,0,62,15,0.866,0.03125,0.0535,0,0.02013,0,0
"1237","090035111003","1500000US090035111003","Block Group 3, Census Tract 5111, Hartford County, Connecticut",824,15,30,0,0,0,0,0,16,763,61,0.07403,"no",824,732,625,94,0,0,0,0,13,92,75,0,0,0,0,17,0,0.7585,0.11408,0.11165,0,0,0,0
"1238","090035112001","1500000US090035112001","Block Group 1, Census Tract 5112, Hartford County, Connecticut",842,0,0,0,0,4,8,0,0,830,12,0.01425,"no",842,693,593,100,0,0,0,0,0,149,49,5,0,0,0,40,55,0.70428,0.11876,0.17696,0,0,0,0
"1239","090035112002","1500000US090035112002","Block Group 2, Census Tract 5112, Hartford County, Connecticut",1097,59,95,31,17,188,27,25,82,573,524,0.47767,"yes",1097,860,560,291,2,0,0,0,7,237,120,55,0,0,0,38,24,0.51048,0.26527,0.21604,0.00182,0,0,0
"1240","090035112003","1500000US090035112003","Block Group 3, Census Tract 5112, Hartford County, Connecticut",1381,85,89,26,69,123,0,29,70,890,491,0.35554,"yes",1387,1174,634,275,0,128,0,0,137,213,7,5,0,0,0,179,22,0.4571,0.19827,0.15357,0,0.09229,0,0
"1241","090035113001","1500000US090035113001","Block Group 1, Census Tract 5113, Hartford County, Connecticut",1400,55,16,70,8,17,62,12,24,1136,264,0.18857,"no",1400,1148,602,228,0,142,0,0,176,252,12,7,0,0,0,233,0,0.43,0.16286,0.18,0,0.10143,0,0
"1242","090035113002","1500000US090035113002","Block Group 2, Census Tract 5113, Hartford County, Connecticut",912,59,6,25,7,28,20,22,30,715,197,0.21601,"no",1003,935,641,250,0,0,0,0,44,68,6,0,0,0,0,56,6,0.63908,0.24925,0.0678,0,0,0,0
"1243","090035113003","1500000US090035113003","Block Group 3, Census Tract 5113, Hartford County, Connecticut",1041,67,60,39,67,88,115,17,5,583,458,0.43996,"yes",1055,753,524,222,0,7,0,0,0,302,171,6,0,0,0,121,4,0.49668,0.21043,0.28626,0,0.00664,0,0
"1244","090035114001","1500000US090035114001","Block Group 1, Census Tract 5114, Hartford County, Connecticut",963,54,0,14,24,0,7,0,24,840,123,0.12773,"no",971,875,648,72,0,106,0,0,49,96,69,0,0,0,0,27,0,0.66735,0.07415,0.09887,0,0.10917,0,0
"1245","090035114009","1500000US090035114009","Block Group 9, Census Tract 5114, Hartford County, Connecticut",1403,12,0,14,35,52,102,5,10,1173,230,0.16393,"no",1414,1372,1106,73,0,166,0,0,27,42,42,0,0,0,0,0,0,0.78218,0.05163,0.0297,0,0.1174,0,0
"1246","090035141001","1500000US090035141001","Block Group 1, Census Tract 5141, Hartford County, Connecticut",3153,72,14,50,56,52,53,0,0,2856,297,0.0942,"no",3281,3181,3001,73,0,57,0,0,50,100,100,0,0,0,0,0,0,0.91466,0.02225,0.03048,0,0.01737,0,0
"1247","090035141002","1500000US090035141002","Block Group 2, Census Tract 5141, Hartford County, Connecticut",2128,42,17,11,3,81,97,19,70,1788,340,0.15977,"no",2133,1762,1228,335,0,121,0,12,66,371,114,0,0,0,0,220,37,0.57571,0.15706,0.17393,0,0.05673,0,0.00563
"1248","090035141009","1500000US090035141009","Block Group 9, Census Tract 5141, Hartford County, Connecticut",3276,69,0,23,43,23,38,9,31,3040,236,0.07204,"no",3276,3203,2557,195,0,451,0,0,0,73,67,0,0,0,0,6,0,0.78053,0.05952,0.02228,0,0.13767,0,0
"1249","090035142001","1500000US090035142001","Block Group 1, Census Tract 5142, Hartford County, Connecticut",1037,102,29,17,64,69,35,8,12,701,336,0.32401,"yes",1037,929,694,180,0,49,0,6,0,108,15,0,0,0,0,59,34,0.66924,0.17358,0.10415,0,0.04725,0,0.00579
"1250","090035142002","1500000US090035142002","Block Group 2, Census Tract 5142, Hartford County, Connecticut",830,13,5,0,15,45,22,5,13,712,118,0.14217,"no",830,762,641,78,6,21,0,7,9,68,32,0,0,0,0,26,10,0.77229,0.09398,0.08193,0.00723,0.0253,0,0.00843
"1251","090035142003","1500000US090035142003","Block Group 3, Census Tract 5142, Hartford County, Connecticut",1010,40,57,44,32,26,39,0,24,748,262,0.25941,"no",1010,976,886,57,0,0,0,0,33,34,26,0,0,0,0,8,0,0.87723,0.05644,0.03366,0,0,0,0
"1252","090035143001","1500000US090035143001","Block Group 1, Census Tract 5143, Hartford County, Connecticut",790,24,10,0,40,19,0,17,28,652,138,0.17468,"no",790,777,717,32,0,28,0,0,0,13,13,0,0,0,0,0,0,0.90759,0.04051,0.01646,0,0.03544,0,0
"1253","090035143002","1500000US090035143002","Block Group 2, Census Tract 5143, Hartford County, Connecticut",702,0,0,9,0,10,5,0,5,673,29,0.04131,"no",702,668,640,24,0,0,0,0,4,34,16,0,0,0,0,13,5,0.91168,0.03419,0.04843,0,0,0,0
"1254","090035143003","1500000US090035143003","Block Group 3, Census Tract 5143, Hartford County, Connecticut",1153,6,0,38,26,28,34,25,36,960,193,0.16739,"no",1169,1078,961,29,0,40,0,0,48,91,64,11,0,0,0,16,0,0.82207,0.02481,0.07784,0,0.03422,0,0
"1255","090035143004","1500000US090035143004","Block Group 4, Census Tract 5143, Hartford County, Connecticut",1026,47,9,31,18,8,39,0,43,831,195,0.19006,"no",1026,952,796,113,0,32,0,0,11,74,26,0,0,0,0,48,0,0.77583,0.11014,0.07212,0,0.03119,0,0
"1256","090035143005","1500000US090035143005","Block Group 5, Census Tract 5143, Hartford County, Connecticut",707,5,25,8,32,0,35,0,6,596,111,0.157,"no",707,696,678,18,0,0,0,0,0,11,0,0,0,0,0,6,5,0.95898,0.02546,0.01556,0,0,0,0
"1257","090035144001","1500000US090035144001","Block Group 1, Census Tract 5144, Hartford County, Connecticut",765,44,0,9,58,14,13,6,87,534,231,0.30196,"yes",765,724,684,24,4,0,0,0,12,41,41,0,0,0,0,0,0,0.89412,0.03137,0.05359,0.00523,0,0,0
"1258","090035144002","1500000US090035144002","Block Group 2, Census Tract 5144, Hartford County, Connecticut",866,107,0,0,0,26,0,0,26,707,159,0.1836,"no",866,866,682,91,0,93,0,0,0,0,0,0,0,0,0,0,0,0.78753,0.10508,0,0,0.10739,0,0
"1259","090035144003","1500000US090035144003","Block Group 3, Census Tract 5144, Hartford County, Connecticut",795,100,13,0,9,25,35,24,41,548,247,0.31069,"yes",795,763,665,98,0,0,0,0,0,32,10,6,0,0,0,0,16,0.83648,0.12327,0.04025,0,0,0,0
"1260","090035144004","1500000US090035144004","Block Group 4, Census Tract 5144, Hartford County, Connecticut",851,54,14,19,24,59,23,24,76,558,293,0.3443,"yes",858,836,620,172,5,11,0,19,9,22,0,0,0,0,0,5,17,0.72261,0.20047,0.02564,0.00583,0.01282,0,0.02214
"1261","090035144005","1500000US090035144005","Block Group 5, Census Tract 5144, Hartford County, Connecticut",1301,159,5,65,15,7,8,25,40,977,324,0.24904,"no",1311,1099,977,37,0,45,40,0,0,212,121,6,0,0,0,53,32,0.74523,0.02822,0.16171,0,0.03432,0.03051,0
"1262","090035145001","1500000US090035145001","Block Group 1, Census Tract 5145, Hartford County, Connecticut",648,33,0,15,0,0,20,0,5,575,73,0.11265,"no",648,583,555,6,0,17,0,0,5,65,29,36,0,0,0,0,0,0.85648,0.00926,0.10031,0,0.02623,0,0
"1263","090035145002","1500000US090035145002","Block Group 2, Census Tract 5145, Hartford County, Connecticut",1250,62,0,25,77,21,81,0,48,936,314,0.2512,"no",1250,1181,837,140,0,158,0,8,38,69,29,0,0,0,0,30,10,0.6696,0.112,0.0552,0,0.1264,0,0.0064
"1264","090035145003","1500000US090035145003","Block Group 3, Census Tract 5145, Hartford County, Connecticut",740,34,0,0,0,10,17,37,32,610,130,0.17568,"no",748,680,655,0,14,0,5,0,6,68,24,17,0,0,0,27,0,0.87567,0,0.09091,0.01872,0,0.00668,0
"1265","090035145004","1500000US090035145004","Block Group 4, Census Tract 5145, Hartford County, Connecticut",898,10,0,36,0,56,6,0,30,760,138,0.15367,"no",906,875,773,58,5,30,0,0,9,31,5,0,0,0,0,26,0,0.8532,0.06402,0.03422,0.00552,0.03311,0,0
"1266","090035145005","1500000US090035145005","Block Group 5, Census Tract 5145, Hartford County, Connecticut",906,0,0,0,0,32,28,0,18,828,78,0.08609,"no",906,807,747,60,0,0,0,0,0,99,10,0,0,0,0,59,30,0.8245,0.06623,0.10927,0,0,0,0
"1267","090035146001","1500000US090035146001","Block Group 1, Census Tract 5146, Hartford County, Connecticut",1228,116,54,32,117,0,77,31,0,801,427,0.34772,"yes",1235,1119,974,145,0,0,0,0,0,116,24,0,0,0,0,72,20,0.78866,0.11741,0.09393,0,0,0,0
