Program, Transaction ID, Transaction Total, Transaction Type, Facility Name (Transferor), Account Number (Transferor), Account Name (Transferor), Facility ID (Transferor), State (Transferor), EPA Region (Transferor), Source Category (Transferor), Owner (Transferor), Representative (Transferor), Facility Name (Transferee), Account Number (Transferee), Account Name (Transferee), Facility ID (Transferee), State (Transferee), EPA Region (Transferee), Source Category (Transferee), Owner (Transferee), Representative (Transferee), Transaction Date, Allowance Vintage Year, Serial Number Start, Serial Number End, Block Totals
"ARP","161691","3231","Private Transfer","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Mark F Strickland (603622)","Keystone","003136FACLTY","Keystone","3136","PA","3",,"Exelon Generation Company LLC<br>PSEG<br>PPL Generation, LLC<br>Constellation Energy Commodities Group, Inc.<br>Keystone Power LLC<br>GenOn REMA, LLC<br>Duquesne Keystone LLC","James V Locher (1294)","01/21/2011","2008","9439403","9439403","1",
"ARP","161691","3231","Private Transfer","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Mark F Strickland (603622)","Keystone","003136FACLTY","Keystone","3136","PA","3",,"Exelon Generation Company LLC<br>PSEG<br>PPL Generation, LLC<br>Constellation Energy Commodities Group, Inc.<br>Keystone Power LLC<br>GenOn REMA, LLC<br>Duquesne Keystone LLC","James V Locher (1294)","01/21/2011","2009","988714","990774","2061",
"ARP","161691","3231","Private Transfer","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Mark F Strickland (603622)","Keystone","003136FACLTY","Keystone","3136","PA","3",,"Exelon Generation Company LLC<br>PSEG<br>PPL Generation, LLC<br>Constellation Energy Commodities Group, Inc.<br>Keystone Power LLC<br>GenOn REMA, LLC<br>Duquesne Keystone LLC","James V Locher (1294)","01/21/2011","2009","992883","993897","1015",
"ARP","163183","1273","Emissions Deduction","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Michael Stagliola (604005)",,"000000000039","Retirement Deductions",,,,,,,"03/09/2011","2009","993898","995170","1273",
"ARP","164352","8","Initial Allocation",,"000000000009","Initial Allocation Reserve",,,,,,,"Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Michael Stagliola (604005)","06/28/2011","2041","679619","679626","8",
"ARP","164353","17","Initial Allocation",,"000000000009","Initial Allocation Reserve",,,,,,,"Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Michael Stagliola (604005)","06/28/2011","2041","679627","679643","17",
"ARP","164354","42","Initial Allocation",,"000000000009","Initial Allocation Reserve",,,,,,,"Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Michael Stagliola (604005)","06/28/2011","2041","679644","679685","42",
"ARP","164615","2074","Initial Allocation",,"000000000009","Initial Allocation Reserve",,,,,,,"Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Michael Stagliola (604005)","06/28/2011","2041","951156","953229","2074",
"ARP","164616","4718","Initial Allocation",,"000000000009","Initial Allocation Reserve",,,,,,,"Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Michael Stagliola (604005)","06/28/2011","2041","953230","957947","4718",
"ARP","164617","11459","Initial Allocation",,"000000000009","Initial Allocation Reserve",,,,,,,"Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Michael Stagliola (604005)","06/28/2011","2041","957948","969406","11459",
"ARP","168270","514","Private Transfer","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Mark F Strickland (603622)",,"999900000533","CT State SO2 Retirement Account",,,,,,"Michael LaFleur (605712)","01/09/2012","2011","957948","958461","514",
"ARP","168532","1553","Private Transfer","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Mark F Strickland (603622)",,"999900000526","PSEG Energy Resources & Trade LLC",,,,,"PSEG","Jeffrey McCloud (602779)","02/06/2012","2009","996962","998514","1553",
"ARP","169799","514","Emissions Deduction","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Michael Stagliola (604005)",,"000000000039","Retirement Deductions",,,,,,,"03/28/2012","2009","995171","995461","291",
"ARP","169799","514","Emissions Deduction","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Michael Stagliola (604005)",,"000000000039","Retirement Deductions",,,,,,,"03/28/2012","2009","998515","998737","223",
"ARP","170760","8","Initial Allocation",,"000000000009","Initial Allocation Reserve",,,,,,,"Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Michael Stagliola (604005)","07/11/2012","2042","679619","679626","8",
"ARP","170761","17","Initial Allocation",,"000000000009","Initial Allocation Reserve",,,,,,,"Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Michael Stagliola (604005)","07/11/2012","2042","679627","679643","17",
"ARP","170762","42","Initial Allocation",,"000000000009","Initial Allocation Reserve",,,,,,,"Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Michael Stagliola (604005)","07/11/2012","2042","679644","679685","42",
"ARP","171023","2074","Initial Allocation",,"000000000009","Initial Allocation Reserve",,,,,,,"Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Michael Stagliola (604005)","07/11/2012","2042","951156","953229","2074",
"ARP","171024","4718","Initial Allocation",,"000000000009","Initial Allocation Reserve",,,,,,,"Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Michael Stagliola (604005)","07/11/2012","2042","953230","957947","4718",
"ARP","171025","11459","Initial Allocation",,"000000000009","Initial Allocation Reserve",,,,,,,"Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Michael Stagliola (604005)","07/11/2012","2042","957948","969406","11459",
"ARP","174629","145","Private Transfer","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Mark F Strickland (603622)",,"999900000533","CT State SO2 Retirement Account",,,,,,"Michael LaFleur (605712)","01/10/2013","2012","951156","951300","145",
"ARP","175403","4000","Private Transfer","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Mark F Strickland (603622)",,"999900000526","PSEG Energy Resources & Trade LLC",,,,,"PSEG","Jeffrey McCloud (602779)","02/14/2013","2009","998738","1002737","4000",
"ARP","176142","145","Emissions Deduction","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Thomas Copus (607042)",,"000000000039","Retirement Deductions",,,,,,,"04/25/2013","2009","1002738","1002882","145",
"ARP","176150","20000","Private Transfer","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Mark F Strickland (603622)",,"999900000526","PSEG Energy Resources & Trade LLC",,,,,"PSEG","Jeffrey McCloud (602779)","05/01/2013","2010","957948","967947","10000",
"ARP","176150","20000","Private Transfer","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Mark F Strickland (603622)",,"999900000526","PSEG Energy Resources & Trade LLC",,,,,"PSEG","Jeffrey McCloud (602779)","05/01/2013","2011","958462","968461","10000",
"ARP","176975","8","Initial Allocation",,"000000000009","Initial Allocation Reserve",,,,,,,"Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Thomas Copus (607042)","06/18/2013","2043","679619","679626","8",
"ARP","176976","17","Initial Allocation",,"000000000009","Initial Allocation Reserve",,,,,,,"Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Thomas Copus (607042)","06/18/2013","2043","679627","679643","17",
"ARP","176977","42","Initial Allocation",,"000000000009","Initial Allocation Reserve",,,,,,,"Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Thomas Copus (607042)","06/18/2013","2043","679644","679685","42",
"ARP","177238","2074","Initial Allocation",,"000000000009","Initial Allocation Reserve",,,,,,,"Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Thomas Copus (607042)","06/18/2013","2043","951156","953229","2074",
"ARP","177239","4718","Initial Allocation",,"000000000009","Initial Allocation Reserve",,,,,,,"Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Thomas Copus (607042)","06/18/2013","2043","953230","957947","4718",
"ARP","177240","11459","Initial Allocation",,"000000000009","Initial Allocation Reserve",,,,,,,"Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Thomas Copus (607042)","06/18/2013","2043","957948","969406","11459",
"ARP","180771","33667","Private Transfer","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Mark F Strickland (603622)",,"999900000526","PSEG Energy Resources & Trade LLC",,,,,"PSEG","Jeffrey McCloud (602779)","12/16/2013","2009","9752399","9752925","527",
"ARP","180771","33667","Private Transfer","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Mark F Strickland (603622)",,"999900000526","PSEG Energy Resources & Trade LLC",,,,,"PSEG","Jeffrey McCloud (602779)","12/16/2013","2009","1002883","1006845","3963",
"ARP","180771","33667","Private Transfer","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Mark F Strickland (603622)",,"999900000526","PSEG Energy Resources & Trade LLC",,,,,"PSEG","Jeffrey McCloud (602779)","12/16/2013","2009","1392606","1392622","17",
"ARP","180771","33667","Private Transfer","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Mark F Strickland (603622)",,"999900000526","PSEG Energy Resources & Trade LLC",,,,,"PSEG","Jeffrey McCloud (602779)","12/16/2013","2009","1392623","1392661","39",
"ARP","180771","33667","Private Transfer","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Mark F Strickland (603622)",,"999900000526","PSEG Energy Resources & Trade LLC",,,,,"PSEG","Jeffrey McCloud (602779)","12/16/2013","2009","9439402","9439402","1",
"ARP","180771","33667","Private Transfer","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Mark F Strickland (603622)",,"999900000526","PSEG Energy Resources & Trade LLC",,,,,"PSEG","Jeffrey McCloud (602779)","12/16/2013","2009","9439403","9439403","1",
"ARP","180771","33667","Private Transfer","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Mark F Strickland (603622)",,"999900000526","PSEG Energy Resources & Trade LLC",,,,,"PSEG","Jeffrey McCloud (602779)","12/16/2013","2009","9439404","9439407","4",
"ARP","180771","33667","Private Transfer","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Mark F Strickland (603622)",,"999900000526","PSEG Energy Resources & Trade LLC",,,,,"PSEG","Jeffrey McCloud (602779)","12/16/2013","2009","1392662","1392754","93",
"ARP","180771","33667","Private Transfer","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Mark F Strickland (603622)",,"999900000526","PSEG Energy Resources & Trade LLC",,,,,"PSEG","Jeffrey McCloud (602779)","12/16/2013","2010","679644","679685","42",
"ARP","180771","33667","Private Transfer","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Mark F Strickland (603622)",,"999900000526","PSEG Energy Resources & Trade LLC",,,,,"PSEG","Jeffrey McCloud (602779)","12/16/2013","2010","679627","679643","17",
"ARP","180771","33667","Private Transfer","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Mark F Strickland (603622)",,"999900000526","PSEG Energy Resources & Trade LLC",,,,,"PSEG","Jeffrey McCloud (602779)","12/16/2013","2010","967948","969406","1459",
"ARP","180771","33667","Private Transfer","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Mark F Strickland (603622)",,"999900000526","PSEG Energy Resources & Trade LLC",,,,,"PSEG","Jeffrey McCloud (602779)","12/16/2013","2010","957230","957947","718",
"ARP","180771","33667","Private Transfer","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Mark F Strickland (603622)",,"999900000526","PSEG Energy Resources & Trade LLC",,,,,"PSEG","Jeffrey McCloud (602779)","12/16/2013","2010","679619","679626","8",
"ARP","180771","33667","Private Transfer","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Mark F Strickland (603622)",,"999900000526","PSEG Energy Resources & Trade LLC",,,,,"PSEG","Jeffrey McCloud (602779)","12/16/2013","2010","952429","953229","801",
"ARP","180771","33667","Private Transfer","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Mark F Strickland (603622)",,"999900000526","PSEG Energy Resources & Trade LLC",,,,,"PSEG","Jeffrey McCloud (602779)","12/16/2013","2011","951156","953229","2074",
"ARP","180771","33667","Private Transfer","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Mark F Strickland (603622)",,"999900000526","PSEG Energy Resources & Trade LLC",,,,,"PSEG","Jeffrey McCloud (602779)","12/16/2013","2011","679627","679643","17",
"ARP","180771","33667","Private Transfer","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Mark F Strickland (603622)",,"999900000526","PSEG Energy Resources & Trade LLC",,,,,"PSEG","Jeffrey McCloud (602779)","12/16/2013","2011","679619","679626","8",
"ARP","180771","33667","Private Transfer","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Mark F Strickland (603622)",,"999900000526","PSEG Energy Resources & Trade LLC",,,,,"PSEG","Jeffrey McCloud (602779)","12/16/2013","2011","679644","679685","42",
"ARP","180771","33667","Private Transfer","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Mark F Strickland (603622)",,"999900000526","PSEG Energy Resources & Trade LLC",,,,,"PSEG","Jeffrey McCloud (602779)","12/16/2013","2011","968462","969406","945",
"ARP","180771","33667","Private Transfer","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Mark F Strickland (603622)",,"999900000526","PSEG Energy Resources & Trade LLC",,,,,"PSEG","Jeffrey McCloud (602779)","12/16/2013","2011","953230","957947","4718",
"ARP","180771","33667","Private Transfer","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Mark F Strickland (603622)",,"999900000526","PSEG Energy Resources & Trade LLC",,,,,"PSEG","Jeffrey McCloud (602779)","12/16/2013","2012","953230","957947","4718",
"ARP","180771","33667","Private Transfer","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Mark F Strickland (603622)",,"999900000526","PSEG Energy Resources & Trade LLC",,,,,"PSEG","Jeffrey McCloud (602779)","12/16/2013","2012","679627","679643","17",
"ARP","180771","33667","Private Transfer","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Mark F Strickland (603622)",,"999900000526","PSEG Energy Resources & Trade LLC",,,,,"PSEG","Jeffrey McCloud (602779)","12/16/2013","2012","957948","969406","11459",
"ARP","180771","33667","Private Transfer","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Mark F Strickland (603622)",,"999900000526","PSEG Energy Resources & Trade LLC",,,,,"PSEG","Jeffrey McCloud (602779)","12/16/2013","2012","679619","679626","8",
"ARP","180771","33667","Private Transfer","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Mark F Strickland (603622)",,"999900000526","PSEG Energy Resources & Trade LLC",,,,,"PSEG","Jeffrey McCloud (602779)","12/16/2013","2012","951301","953229","1929",
"ARP","180771","33667","Private Transfer","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Mark F Strickland (603622)",,"999900000526","PSEG Energy Resources & Trade LLC",,,,,"PSEG","Jeffrey McCloud (602779)","12/16/2013","2012","679644","679685","42",
"ARP","180821","782","Private Transfer","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Mark F Strickland (603622)",,"999900000533","CT State SO2 Retirement Account",,,,,,"Chris Nelson (1623)","01/10/2014","2013","951156","951937","782",
"ARP","182154","782","Emissions Deduction","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Thomas Copus (607042)",,"000000000039","Retirement Deductions",,,,,,,"04/04/2014","2013","951938","952719","782",
"ARP","182994","8","Initial Allocation",,"000000000009","Initial Allocation Reserve",,,,,,,"Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Thomas Copus (607042)","06/05/2014","2044","679619","679626","8",
"ARP","182995","17","Initial Allocation",,"000000000009","Initial Allocation Reserve",,,,,,,"Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Thomas Copus (607042)","06/05/2014","2044","679627","679643","17",
"ARP","182996","42","Initial Allocation",,"000000000009","Initial Allocation Reserve",,,,,,,"Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Thomas Copus (607042)","06/05/2014","2044","679644","679685","42",
"ARP","183257","2074","Initial Allocation",,"000000000009","Initial Allocation Reserve",,,,,,,"Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Thomas Copus (607042)","06/05/2014","2044","951156","953229","2074",
"ARP","183258","4718","Initial Allocation",,"000000000009","Initial Allocation Reserve",,,,,,,"Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Thomas Copus (607042)","06/05/2014","2044","953230","957947","4718",
"ARP","183259","11459","Initial Allocation",,"000000000009","Initial Allocation Reserve",,,,,,,"Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Thomas Copus (607042)","06/05/2014","2044","957948","969406","11459",
"ARP","186802","922","Private Transfer","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Mark F Strickland (603622)",,"999900000533","CT State SO2 Retirement Account",,,,,,"Michael LaFleur (605712)","01/09/2015","2014","951156","952077","922",
"ARP","188026","922","Emissions Deduction","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Thomas Copus (607042)",,"000000000039","Retirement Deductions",,,,,,,"03/04/2015","2013","952720","953229","510",
"ARP","188026","922","Emissions Deduction","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Thomas Copus (607042)",,"000000000039","Retirement Deductions",,,,,,,"03/04/2015","2013","953230","953641","412",
"ARP","189046","8","Initial Allocation",,"000000000009","Initial Allocation Reserve",,,,,,,"Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Thomas Copus (607042)","06/23/2015","2045","679619","679626","8",
"ARP","189047","17","Initial Allocation",,"000000000009","Initial Allocation Reserve",,,,,,,"Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Thomas Copus (607042)","06/23/2015","2045","679627","679643","17",
"ARP","189048","42","Initial Allocation",,"000000000009","Initial Allocation Reserve",,,,,,,"Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Thomas Copus (607042)","06/23/2015","2045","679644","679685","42",
"ARP","189309","2074","Initial Allocation",,"000000000009","Initial Allocation Reserve",,,,,,,"Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Thomas Copus (607042)","06/23/2015","2045","951156","953229","2074",
"ARP","189310","4718","Initial Allocation",,"000000000009","Initial Allocation Reserve",,,,,,,"Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Thomas Copus (607042)","06/23/2015","2045","953230","957947","4718",
"ARP","189311","11459","Initial Allocation",,"000000000009","Initial Allocation Reserve",,,,,,,"Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Thomas Copus (607042)","06/23/2015","2045","957948","969406","11459",
"ARP","192815","708","Private Transfer","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Mark F Strickland (603622)",,"999900000533","CT State SO2 Retirement Account",,,,,,"Michael LaFleur (605712)","01/11/2016","2015","951156","951863","708",
"ARP","194043","707","Emissions Deduction","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Michael Stagliola (604005)",,"000000000039","Retirement Deductions",,,,,,,"05/02/2016","2013","953642","954348","707",
"ARP","194822","8","Initial Allocation",,"000000000009","Initial Allocation Reserve",,,,,,,"Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Karl Wintermeyer (604377)","07/07/2016","2046","679619","679626","8",
"ARP","194823","17","Initial Allocation",,"000000000009","Initial Allocation Reserve",,,,,,,"Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Karl Wintermeyer (604377)","07/07/2016","2046","679627","679643","17",
"ARP","194824","42","Initial Allocation",,"000000000009","Initial Allocation Reserve",,,,,,,"Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Karl Wintermeyer (604377)","07/07/2016","2046","679644","679685","42",
"ARP","195085","2074","Initial Allocation",,"000000000009","Initial Allocation Reserve",,,,,,,"Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Karl Wintermeyer (604377)","07/07/2016","2046","951156","953229","2074",
"ARP","195086","4718","Initial Allocation",,"000000000009","Initial Allocation Reserve",,,,,,,"Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Karl Wintermeyer (604377)","07/07/2016","2046","953230","957947","4718",
"ARP","195087","11459","Initial Allocation",,"000000000009","Initial Allocation Reserve",,,,,,,"Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Karl Wintermeyer (604377)","07/07/2016","2046","957948","969406","11459",
"ARP","198623","239","Private Transfer","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Mark F Strickland (603622)",,"999900000533","CT State SO2 Retirement Account",,,,,,"Michael LaFleur (605712)","01/05/2017","2016","951156","951394","239",
"ARP","199696","239","Emissions Deduction","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Karl Wintermeyer (604377)",,"000000000039","Retirement Deductions",,,,,,,"05/11/2017","2013","954349","954587","239",
"ARP","200447","8","Initial Allocation",,"000000000009","Initial Allocation Reserve",,,,,,,"Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Vincent Fiumidinisi (608753)","07/13/2017","2047","679619","679626","8",
"ARP","200448","17","Initial Allocation",,"000000000009","Initial Allocation Reserve",,,,,,,"Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Vincent Fiumidinisi (608753)","07/13/2017","2047","679627","679643","17",
"ARP","200449","42","Initial Allocation",,"000000000009","Initial Allocation Reserve",,,,,,,"Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Vincent Fiumidinisi (608753)","07/13/2017","2047","679644","679685","42",
"ARP","200710","2074","Initial Allocation",,"000000000009","Initial Allocation Reserve",,,,,,,"Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Vincent Fiumidinisi (608753)","07/13/2017","2047","951156","953229","2074",
"ARP","200711","4718","Initial Allocation",,"000000000009","Initial Allocation Reserve",,,,,,,"Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Vincent Fiumidinisi (608753)","07/13/2017","2047","953230","957947","4718",
"ARP","200712","11459","Initial Allocation",,"000000000009","Initial Allocation Reserve",,,,,,,"Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Vincent Fiumidinisi (608753)","07/13/2017","2047","957948","969406","11459",
"ARP","204237","229","Private Transfer","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Mark F Strickland (603622)",,"999900000533","CT State SO2 Retirement Account",,,,,,"Michael LaFleur (605712)","01/17/2018","2017","951156","951384","229",
"ARP","205070","229","Emissions Deduction","Bridgeport Harbor Station","000568FACLTY","Bridgeport Harbor Station","568","CT","1",,"PSEG Power Connecticut, LLC","Vincent Fiumidinisi (608753)",,"000000000039","Retirement Deductions",,,,,,,"04/03/2018","2013","954588","954816","229",
